volunteer_id,data_type,filename,check_level,check_name,final_status,total,pass,fail,review,skip,reason,frames_sampled,detection_gaps,yaw_min,yaw_max,pitch_min,pitch_max
002,face_rgb,002_face_rgb.mp4,video,check_container,PASS,1,1,0,0,0,"container ok (.mp4, 3 channels, codec=h264)",,,,,,
002,face_rgb,002_face_rgb.mp4,video,check_duration,PASS,1,1,0,0,0,duration=47.8 >= 40,,,,,,
002,face_rgb,002_face_rgb.mp4,video,check_fps,PASS,1,1,0,0,0,fps=30.00 >= 5,,,,,,
002,face_rgb,002_face_rgb.mp4,video,check_resolution,PASS,1,1,0,0,0,resolution=1920x1080 >= 180x180,,,,,,
002,face_rgb,002_face_rgb.mp4,video,frames_sampled,PASS,1,1,0,0,0,sampled 240 frames,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence,FAIL,1,0,1,0,0,"structure mismatch; present=['left', 'right', 'up']; missing=['down']; short_holds=2; unconfirmed_gap=False",,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_down,FAIL,1,0,1,0,0,down: not present in segments,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_down_hold,REVIEW,2,0,0,2,0,down held 7 frame(s) < 10 (too short),,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_left,PASS,1,1,0,0,0,left: present as a segment,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_right,PASS,1,1,0,0,0,right: present as a segment,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_structure,REVIEW,1,0,0,1,0,observed: front -> left -> front -> right -> front -> up -> front; matches no accepted order,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_up,PASS,1,1,0,0,0,up: present as a segment,,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_brightness,PASS,219,146,0,0,73,frame=306 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_eyes_open,PASS,219,146,0,0,73,frame=306 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_face_blur,PASS,219,146,0,0,73,frame=306 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_face_detected,PASS,240,219,0,0,21,frame=342 No faces detected; expected gap (peak of left turn) [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_face_size,PASS,219,146,0,0,73,frame=306 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_head_fully,PASS,219,219,0,0,0,frame=0 Head is fully visible [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,overall,OVERALL,FAIL,18,14,2,2,0,"failed checks: check_turn_sequence, check_turn_sequence_down",240,21,-71.0,69.2,-33.1,39.0
