volunteer_id,data_type,filename,check_level,check_name,final_status,total,pass,fail,review,skip,reason,frames_sampled,detection_gaps,yaw_min,yaw_max,pitch_min,pitch_max
002,face_rgb,002_face_rgb.mp4,video,check_container,PASS,1,1,0,0,0,"container ok (.mp4, 3 channels, codec=h264)",,,,,,
002,face_rgb,002_face_rgb.mp4,video,check_duration,PASS,1,1,0,0,0,duration=47.8 >= 40,,,,,,
002,face_rgb,002_face_rgb.mp4,video,check_fps,PASS,1,1,0,0,0,fps=30.00 >= 5,,,,,,
002,face_rgb,002_face_rgb.mp4,video,check_resolution,PASS,1,1,0,0,0,resolution=1920x1080 >= 180x180,,,,,,
002,face_rgb,002_face_rgb.mp4,video,frames_sampled,PASS,1,1,0,0,0,sampled 49 frames,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence,PASS,1,1,0,0,0,"structure ok; present=['left', 'right', 'down', 'up']; missing=none; short_holds=0; unconfirmed_gap=False",,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_down,PASS,1,1,0,0,0,down: present as a segment,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_left,PASS,1,1,0,0,0,left: present as a segment,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_right,PASS,1,1,0,0,0,right: present as a segment,,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_structure,PASS,1,1,0,0,0,observed: front -> left -> front -> right -> front -> up -> front -> down -> front (matches 'audio_prompt'),,,,,,
002,face_rgb,002_face_rgb.mp4,sequence,check_turn_sequence_up,PASS,1,1,0,0,0,up: present as a segment,,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_brightness,PASS,45,31,0,0,14,frame=330 non-frontal (label=left); not judged [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_eyes_open,PASS,45,31,0,0,14,frame=330 non-frontal (label=left); not judged [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_face_blur,PASS,45,31,0,0,14,frame=330 non-frontal (label=left); not judged [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_face_detected,PASS,49,45,0,0,4,frame=600 No faces detected; expected gap (peak of right turn) [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_face_size,PASS,45,31,0,0,14,frame=330 non-frontal (label=left); not judged [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,frame,check_head_fully,PASS,45,45,0,0,0,frame=0 Head is fully visible [judged fail-ratio=0% (max 25%)],,,,,,
002,face_rgb,002_face_rgb.mp4,overall,OVERALL,PASS,17,17,0,0,0,all checks passed,49,4,-67.2,45.1,-32.5,40.0
